CourseNumber,Title,MinCredit,MaxCredit,Description 
FIRE 203OL  ,Building Construction for Fire Protection,-1,5.0,"Course covers the basic building construction and design necessary for providing proper fire protection features; emphasizes types of construction materials used, flame spread, fire restiveness, and fire retardant qualities for certain types of occupancy and building use.  Meets the requirements for NFPA 220. Assesses Core Learning Outcomes 1, 2."
FIRE 205OL  ,Fire Department Company Officer,-1,3.0,"Introduction to government and fire department structure, roles, responsibilities and legal liability of the first line supervisor.  Also covers concepts of leaders and supervision, public education, labor relations, budgeting, communications, fire prevention, fire suppression, and fire fighter safety.  Meets the requirements for NFPA 1021. Assesses Core Learning Outcomes 1, 2."
FIRE 240OL  ,Instructor I Certification,-1,3.0,"Prepares candidates to demonstrate the knowledge and ability to conduct instruction from prepared materials.  Covers characteristics of good instruction, role of the instructor in the fire service, summary of psychology of learning, procedures for planning and presenting instruction, evaluation, and testing techniques.  Includes instructional planning, development, methods, techniques, materials, aids, and evaluation/testing.  Meets NFPA Standard 1041. Assesses Core Learning Outcomes 1, 2."
FRCH& 121A   ,French I,-1,5.0,"(H)  First in a sequence of courses to practice functional elements of French pronunciation, grammar and culture in the context of practical conversational French. Listening, reading and writing to communicate in a logical, natural, and personalized way. Assesses Core Learning Outcomes 1, 3, 4."
FRCH& 121OL  ,French I,-1,5.0,"(H)  First in a sequence of courses to practice functional elements of French pronunciation, grammar and culture in the context of practical conversational French. Listening, reading and writing to communicate in a logical, natural, and personalized way. Assesses Core Learning Outcomes 1, 3, 4."
FRCH& 122OL  ,French II,-1,5.0,"(H)  Second in a sequence of courses to practice functional elements of French pronunciation, grammar and culture in the context of practical conversational French. Listening, reading and writing to communicate in a logical, natural, and personalized way. Assesses Core Learning Outcomes 1, 3, 4."
FRCH& 221OL  ,French IV,-1,5.0,"(H) Continuation of FRCH& 123. Active and systematic review of grammar, building of vocabulary, greater emphasis on oral comprehension, compositions, readings and discussions. Assesses Core Learning Outcomes 1, 3, 4."
GEOG 101A   ,Introduction to Geography,-1,5.0,"(SS)  General introduction to the physical and cultural processes and features of different world regions.  Study of various regions in terms of physical and cultural elements to demonstrate contrasting uses of the physical environment around the world. Assesses Core Learning Outcomes 1, 2, 3, 4, 5."
GEOG 201DA   ,Cultural Geography,-1,5.0,"(SS,D)  Study of the interrelationship between cultural or human factors and physical environment in different world regions; research of such cultural factors as religion, language, political systems, economic activity, human migrations, settlement patterns, population factors, and present environmental concerns. Assesses Core Learning Outcomes 1, 2, 3, 4, 5."
GEOG 205A   ,Physical Geography,-1,5.0,"(NS-L) A comprehensive study of all systems that comprise physical geography.  Survey of physical features of the natural environment and their control, formation, and distribution, including: atmosphere and climate, water bodies, soils, vegetation, the earths composition, and landforms. Course will utilize a broad variety of computer and geographic skills in interpreting physical geography with spatial analysis, cartography, remote sensing, global positioning systems, and geographic information systems.  Students will be exposed to a wide variety of geographic projects and design through lab assignments. Students will experience cutting edge technology that is used in practice by government agencies and private industry. Assesses Core Learning Outcomes 3, 5, 6."
GEOL 106OL1 ,Survey of Earth Science,-1,5.0,"(NS-L) Study of Earth as a diverse system of interrelated processes.  The origin and nature of Earth's surface, interior, oceans, atmosphere, and surrounding space.  Emphasis on the interactions between humans and Earth.  Laboratory projects stress hands-on experiments and field experiences. Assesses Core Learning Outcome 2."
GEOL 106OL2 ,Survey of Earth Science,-1,5.0,"(NS-L) Study of Earth as a diverse system of interrelated processes.  The origin and nature of Earth's surface, interior, oceans, atmosphere, and surrounding space.  Emphasis on the interactions between humans and Earth.  Laboratory projects stress hands-on experiments and field experiences. Assesses Core Learning Outcome 2."
GEOL& 110A   ,Environmental Geology,-1,5.0,"(NS-L) Exploration of the relationships and interactions between humans and Earth. Survey and evaluation of Earth's hazardous processes, such as earthquakes, volcanoes, floods, and landslides.  The origin and nature of Earth's geologic resources.  The environmental implications of extracting and using Earth's resources. Laboratory projects stress hands-on experiments and field experiences. Assesses Core Learning Outcome 2. Lab fee: $82.50."
GERM& 121A   ,German I,-1,5.0,"(H)  First in a sequence of courses to practice functional elements of German pronunciation, grammar and culture in the context of practical conversational German.  Listening, speaking, reading and writing to communicate in a logical, natural and personalized way. Assesses Core Learning Outcomes 1, 3, 4."
GERM& 121B   ,German I,-1,5.0,"(H)  First in a sequence of courses to practice functional elements of German pronunciation, grammar and culture in the context of practical conversational German.  Listening, speaking, reading and writing to communicate in a logical, natural and personalized way. Assesses Core Learning Outcomes 1, 3, 4."
GRAPH 110A   ,Foundations of Graphic Design,-1,5.0,"Fundamental components of graphic design principles are incorporated with problem definition to provide students with experiences in the ideation, research, execution and presentation of projects. Students will develop an understanding of the elements and principles of graphic design and how to use color and form to visualize ideas in a unique and compelling way. Assesses Core Learning Outcomes 3, 6. Lab fee: $104.50."
GRAPH 110S   ,Foundations of Graphic Design,-1,5.0,"Fundamental components of graphic design principles are incorporated with problem definition to provide students with experiences in the ideation, research, execution and presentation of projects. Students will develop an understanding of the elements and principles of graphic design and how to use color and form to visualize ideas in a unique and compelling way. Assesses Core Learning Outcomes 3, 6. Lab fee: $104.50."
GRAPH 120OL  ,History of Graphic Design,-1,5.0,"(TE) Survey of graphic design history through slide lectures and integrated design projects.  Provides an overview of the origins of visual and written communication, the development of graphic design and its evolution through international, social, political, and technological developments since 1450.  Emphasis on printed work from 1880 to 1990 and new media design to the present day. Assesses Core Learning Outcome 6."
GRAPH 130A   ,Beginning Web Pages,-1,5.0,Beginning course in web page construction. Students develop skill in the use of HTML coding to structure a page and the use of CSS to style the page. Assesses Core Learning Outcome 6. Lab fee: $104.50.
GRAPH 195A   ,Foundation Portfolio Review,-1,2.0,Portfolio review of students work upon successful completion of program core curricula courses.   Student works individually with an assigned program instructor in evaluating their submitted portfolio to determine their readiness for advanced level courses leading to an AFA degree. Assesses Core Learning Outcome 3. Lab fee: $34.80.
GRAPH 195B   ,Foundation Portfolio Review,-1,2.0,Portfolio review of students work upon successful completion of program core curricula courses.   Student works individually with an assigned program instructor in evaluating their submitted portfolio to determine their readiness for advanced level courses leading to an AFA degree. Assesses Core Learning Outcome 3. Lab fee: $34.80.
GRAPH 201A   ,Graphic Design I,-1,5.0,"Fundamentals of advertising design, the breakdown of roles within an advertising agency, and the function of the advertising designer relative to this hierarchy. Emphasis placed on accurate communication of the advertiser's message through development of concepts, words and visuals that reflect strategy, positioning and brand personality. Assesses Core Learning Outcome 2. Lab fee: $104.50."
GRAPH 231A   ,Advanced Typography,-1,5.0,Advanced typography skills including the history and foundation of letterforms. Emphasis on the placement of display and type in a formatted space and the relationships between the appearance and readability of letterforms. Students work in a traditional context of hand rendering type and are introduced to contemporary technology setting type in page layout software. Assesses Core Learning Outcome 2. Lab fee: $104.50.
GRAPH 240HY  ,Graphic Design For The Web,-1,5.0,"Principles of graphic design as applied to website design. Use of tools necessary to create websites that are strategic, interactive, energetic and visually imaginative. This course covers the latest methods of website design, development, and production including standards-based HTML, CSS, and media integration. Students will learn the most current techniques for planning, designing, building and testing a fully functional website from start to finish. Assesses Core Learning Outcome 2. Lab fee: $104.50."
GRAPH 250A   ,Graphic Arts Internship,-1,5.0,"Supervised work experience as an intern.  May be with a qualified employer or in a project with a private or public agency.  Students must have completed most of the required coursework and must obtain a recommendation for internship from their instructor.  It is the students responsibility to obtain the internship.  Performance will be evaluated by the college instructor and the internship supervisor.  Internship can apply once to AFA degree electives.  May be repeated two times for credit. Assesses Core Learning Outcomes 3, 6."
GS 101DA   ,Introduction to Global Studies,-1,5.0,"(SS, D) Introduction to contemporary global issues, drawing on the integrated knowledge and methodologies of multiple disciplines.  Topics include population growth, food and water insecurities, environmental impacts, patterns of consumption, the fate of indigenous peoples, global health, and civic activism. Writing assignments represent a significant component of coursework. Assesses Core Learning Outcomes 2, 3, 4."
GS 101DOL  ,Introduction to Global Studies,-1,5.0,"(SS, D) Introduction to contemporary global issues, drawing on the integrated knowledge and methodologies of multiple disciplines.  Topics include population growth, food and water insecurities, environmental impacts, patterns of consumption, the fate of indigenous peoples, global health, and civic activism. Writing assignments represent a significant component of coursework. Assesses Core Learning Outcomes 2, 3, 4."
GS 105DA   ,Global Issues Through Film,-1,5.0,"(H, D) Examination of contemporary global issues, drawing on films beyond the Hollywood perspective. Topics include the global economy and capitalism, scarcity and distribution of natural resources, global health issues, natural disasters and their effects, and religious/ethnic oppression and conflicts. Films and readings focus on and mostly originate from local and/or native perspectives around the world. Writing assignments represent a significant component of coursework. Assesses Core Learning Outcomes 2, 3, 4."
GS 187DOL  ,Introduction to the Middle East,-1,5.0,"(SS, H, D) With the increased involvement of America in Middle East regions and inflowing groups of diverse immigrants to this country, we are being exposed to Middle East cultures through ethnic diversity, politics, media, business, management, and especially academia. This course is an introduction and survey of Middle East cultures. Covers major issues such as history, religion, women's rights, language, and politics. Assesses Core Learning Outcomes 1, 2, 3, 4."
H DEVA   ,110 Career and Life Planning,-1,3.0,"Examination of personal career possibilities in the world of work.  Activities focus on self-assessment through testing, values clarification, occupational surveys, and identification of strengths.  Resume writing and job interviewing skills may be covered.  Class composition and need determine which areas instructor emphasizes. Assesses Core Learning Outcomes 1, 2, 3, 5, 6. career testing        : $31.90"
H DEVHY1 ,110 Career and Life Planning,-1,3.0,"Examination of personal career possibilities in the world of work.  Activities focus on self-assessment through testing, values clarification, occupational surveys, and identification of strengths.  Resume writing and job interviewing skills may be covered.  Class composition and need determine which areas instructor emphasizes. Assesses Core Learning Outcomes 1, 2, 3, 5, 6. career testing        : $31.90"
H DEVOL1 ,110 Career and Life Planning,-1,3.0,"Examination of personal career possibilities in the world of work.  Activities focus on self-assessment through testing, values clarification, occupational surveys, and identification of strengths.  Resume writing and job interviewing skills may be covered.  Class composition and need determine which areas instructor emphasizes. Assesses Core Learning Outcomes 1, 2, 3, 5, 6. career testing        : $31.90"
H DEVA   ,155 Human Relations in the Workplace,-1,3.0,"(R) Principles and techniques for building and maintaining successful relations with co-workers, supervisors, and employees.  Includes job beginnings, goal setting, leadership styles, self-motivation, effective communication, and conflict management.
* Human Relations (R) -- This course meets the college criteria for fulfillment of the Human Relations requirement in professional/technical programs. Assesses Core Learning Outcomes 2, 3, 4."
H DEVHY1 ,155 Human Relations in the Workplace,-1,3.0,"(R) Principles and techniques for building and maintaining successful relations with co-workers, supervisors, and employees.  Includes job beginnings, goal setting, leadership styles, self-motivation, effective communication, and conflict management.
* Human Relations (R) -- This course meets the college criteria for fulfillment of the Human Relations requirement in professional/technical programs. Assesses Core Learning Outcomes 2, 3, 4."
HIST 100OL2 ,Ancient & Medieval Worlds,-1,5.0,"(H,SS)  Development of human endeavors from prehistoric time to the late Middle Ages.  Emphasis on the cultural, social, political and economic aspects of the great civilizations of this period. Assesses Core Learning Outcome 2."
HIST 103DA   ,World Civilization,-1,5.0,"(H,SS,D) General introduction to world history, emphasizing understanding and respect for diverse cultures and tracing the broad themes of historical change from a variety of perspectives, including social organization, art, literature, and spiritual values. Follow the appearance and evolution of the major religious traditions of the world, witness the construction, decay, and collapse of major civilizations, and inquire about the meaning of life in the company of the great teachers of the past, including Confucius, the Buddha, Socrates, Ibn Khaldun, St. Thomas Aquinas, and many others. Assesses Core Learning Outcomes 2, 5."
HIST 111A   ,Western Civilization to 1648,-1,5.0,"(H,SS)  Survey of the history of the Ancient Near East, Mediterranean civilizations, and ancient and early modern Europe from the Stone Age through the Thirty Years' War. Major developments in politics, technology, philosophy, religion and the arts. Topics include ancient Sumer and Egypt, Israel, Greece, Rome, the Middle Ages, the Renaissance, the Reformation, the voyages of discovery, and the national monarchies. Credit cannot be earned in both HIST 100 and 111. Assesses Core Learning Outcomes 2, 5."
HIST 170DOL  ,Multicultural American History,-1,5.0,"(H,SS,D) This course examines 400 years of American ethnic diversity, beginning with Native Americans and the first African and European ""foreigners"" arriving in the Colonial era to the diverse ethnic makeup that characterizes life in the United States today. Assesses Core Learning Outcomes 1, 2, 3."
HIST& 146MO  ,US History I,-1,5.0,"(H,SS)  First of a three-part survey of American history.  Discovery and colonization of the Americas, growth of a new culture, independence, organization of the American union, growth and expansion of American nationalism, Jeffersonian and Jacksonian democracy. Assesses Core Learning Outcomes 1, 2, 3."
HIST& 214A   ,Pacific Northwest History,-1,5.0,"(H,SS)  Topics covered include Indian culture, exploration, economic expansion, racial problems, reform movements, labor organizations, political institutions and urban development. Assesses Core Learning Outcomes 1, 2, 3."
HLTH 080A   ,HIV/AIDS Training,-1,0.7,"Satisfies the mandatory seven-hour HIV/AIDS educational requirement of the State of Washington for health care professionals. Topics include transmission, disease process, and current treatment options for HIV/AIDS. Testing and counseling guidelines and requirements are also discussed. Additionally, legal, ethical and psychosocial issues are addressed. Assesses Core Learning Outcome 4."
HLTH 080OL  ,HIV/AIDS Training,-1,0.7,"Satisfies the mandatory seven-hour HIV/AIDS educational requirement of the State of Washington for health care professionals. Topics include transmission, disease process, and current treatment options for HIV/AIDS. Testing and counseling guidelines and requirements are also discussed. Additionally, legal, ethical and psychosocial issues are addressed. Assesses Core Learning Outcome 4."
HLTH 100A   ,Medical Terminology,-1,5.0,"Study of medical terminology, relating terms to the anatomy and physiology of the body.  This course is designed for students working toward proficiency in medical language as well as for students entering health occupations, such as medical assistants, medical transcriptionists, receptionists, administrative support, and billing specialists. Assesses Core Learning Outcome 1."
HLTH 100S   ,Medical Terminology,-1,5.0,"Study of medical terminology, relating terms to the anatomy and physiology of the body.  This course is designed for students working toward proficiency in medical language as well as for students entering health occupations, such as medical assistants, medical transcriptionists, receptionists, administrative support, and billing specialists. Assesses Core Learning Outcome 1."
HLTH 102HY  ,Applied A & P,-1,5.0,"Emphasizes the relationship between the structures of the human body, related functions, and clinical applications in both healthy and unhealthy states. Concepts of homeostasis will be explored, along with the consequences to the human body when homeostasis is disrupted. Familiarity with medical terminology is desired. No prior knowledge of biology or chemistry is required. Assesses Core Learning Outcome 1."
HLTH 102OL  ,Applied A & P,-1,5.0,"Emphasizes the relationship between the structures of the human body, related functions, and clinical applications in both healthy and unhealthy states. Concepts of homeostasis will be explored, along with the consequences to the human body when homeostasis is disrupted. Familiarity with medical terminology is desired. No prior knowledge of biology or chemistry is required. Assesses Core Learning Outcome 1."
HLTH 104A   ,Critical Inquiry in Healthcare,-1,3.0,"Offers a systems perspective to provide students with opportunities for analysis, synthesis, and application of critical inquiry, reflective thinking and decision making within healthcare. Assesses Core Learning Outcomes 1, 2, 3."
HLTH 106HY  ,Administrative Skills,-1,5.0,"Covers general medical office management, including medical records management, mail processing, scheduling appointments, managing the physician's professional schedule, developing office policies and procedures, and providing information to patients related to community resources and health education. Assesses Core Learning Outcomes 1, 5, 6."
HLTH 108HY  ,Administrative Skills,-1,4.0,"Covers all aspects of medical practice finances, including bookkeeping systems, third-party billing, coding systems, accounting and banking procedures, and employee payroll. Students will gain knowledge and skills related to managing medical practice finances and will have practical experience using computer software to perform the management functions integral to an ambulatory care facility. Assesses Core Learning Outcomes 1, 2, 3, 5."
HLTH 130HY  ,Disease and Pathology,-1,5.0,"Overview of the disease processes of major conditions, including infectious diseases, major neoplastic conditions, and major congenital diseases.  The focus is on human diseases that are first diagnosed in the clinical setting.  The etiology, signs and symptoms, diagnosis, treatment and prognosis of each disease are studied.  Primary prevention of the disease is also discussed. Assesses Core Learning Outcome 2."
HLTH 206OL  ,Introduction to Healthcare Risk Management,-1,5.0,"Introduction to the concept of risk management in the healthcare setting, including a historical perspective on the development of healthcare risk management, the role of a risk manager, and compliance with federal and local agencies in various healthcare settings. Assesses Core Learning Outcomes 1, 2, 3, 5."
HLTH 210HY  ,Principles of Pharmacology,-1,4.0,"Addresses the forms and classifications of medications, drug actions and uses, the effects of drugs on the body systems and possible side effects of medications. Important aspects of patient safety, pharmacodynamics and medication reactions are studied.  Evaluates and addresses issues in educating patients, including age, gender, disease processes and psychosocial and cultural influences. Emphasis on the fifty most commonly prescribed drugs. Assesses Core Learning Outcomes 1, 2, 3, 5."
HLTH 211A   ,Medication Administration,-1,4.0,"Emphasizes the methods and procedures used for calculating, preparing and administering medications to patients across the lifespan. Addresses safety regulations and procedures as well as the legal and administrative responsibilities involved in prescribing, dispensing and
administering medications.  Instructor permission required to repeat this course, one time beyond initial enrollment. Assesses Core Learning Outcomes 1, 2, 5, 6.
Lab fee: $120.70"
HLTH 212A   ,Principles of Phlebotomy,-1,4.0,"Psychomotor instruction in phlebotomy procedures and techniques for students with no prior experience in drawing blood.  Covers documentation, various laboratory tests, quality control and safety rules regarding lab equipment and chemicals. Assesses Core Learning Outcomes 2, 3.
Lab fee: $180."
HLTH 213HY  ,Introduction to Electronic Medical Records,-1,2.0,"HLTH 213 will provide information about effective management, documentation, and communication using electronic health information.  The course will also provide hands-on activities to navigate through the various applications found in a typical electronic medical record system. Upon completion, students will be able to use electronic health records as a tool before, during, and after a patient encounter. Assesses Core Learning Outcomes 1, 2, 5, 6."
HLTH 220A   ,Phlebotomy Technician Training,-1,4.0,"Preparation for national Phlebotomy certification examinations.  Designed for those with no prior knowledge of phlebotomy procedures. Includes advanced cardiovascular anatomy and physiology, phlebotomy techniques, quality assurance, and medical laboratory information.  All procedures developed from the Clinical Laboratory Standards Institute. Assesses Core Learning Outcomes 1, 2. Lab fee: 365.60."
HSC 091HSC ,Elem/Inter Algebra Part1,-1,5.0,No Description Available
HUM 160DOL1 ,Introduction to Japanese History and Culture,-1,5.0,"(H,D)  Analysis of the historical development of Japan and its effects on modern-day Japanese society, as well as the study of Japanese values and behaviors, to better understand communication styles, social and business relations and management styles. Assesses Core Learning Outcomes 1, 2, 3, 4, 5."
HUM 160DOL2 ,Introduction to Japanese History and Culture,-1,5.0,"(H,D)  Analysis of the historical development of Japan and its effects on modern-day Japanese society, as well as the study of Japanese values and behaviors, to better understand communication styles, social and business relations and management styles. Assesses Core Learning Outcomes 1, 2, 3, 4, 5."
HUM 180DOL  ,Introduction to Latinos in the United States,-1,5.0,"(H,SS,D)  Introduction to the history, culture, and socio-economic development of Latino communities in the U.S. Specifically, the course will examine the communities of Cuban, Mexican, and Puerto Rican origin as well as post-1965 immigrant populations from various sending areas of the Americas. Through the study of history, current events and literature, students will be able to articulate the diversity within the largest ethnic group in the United States as well as the dominant themes that characterize the lives of U.S. Latinos. Assesses Core Learning Outcomes 3, 4."
HUM 195HNL ,Honors Seminar: The Integration of Knowledge,-1,3.0,"(H) In-depth examination of a selected theme (such as happiness) from an interdisciplinary perspective while emphasizing writing skills, critical thinking, and information literacy.  Students will also begin creating a portfolio to showcase their academic accomplishments as they plan for the future.  This course is one of two gateway courses required for admission to the Honors program. Assesses Core Learning Outcomes 1, 2, 3, 4, 5."
HUM 196HNL ,Honors Symposium,-1,2.0,"(H) Focused exploration of a selected annual topic (such as Revolutions), alternating guest faculty presentations from a variety of disciplines with students round-table discussions and presentations.  All guest faculty presentations will be open to the campus community in order to stimulate wider dialogue.  Emphasis on critical thinking abilities, written and oral skills, and intellectual collaboration.  This course is one of two gateway courses required for admission to the Honors program. Assesses Core Learning Outcomes 1, 2, 3, 4, 5."
HUM 247DHY  ,Introduction to World Religions,-1,5.0,"(H,D)  Survey of the world's major religions including Islam, Judaism, Christianity, Hinduism, Buddhism, and others.  Examination of the beliefs, rituals, experiences, stories, theologies, ethical codes, institutions, and physical manifestations of these religions. Assesses Core Learning Outcomes 1, 2, 3, 4, 5."
HUM& 101A   ,Introduction to Humanities,-1,5.0,"(H) An interdisciplinary introduction to the Humanities as they raise questions of meaning, value, and significance and probe, transmit, and critique the experiences of humanity.  Also explores the Humanities as a primary vehicle of cultural memory.  The Humanities are those disciplines, such as history, art, music, philosophy, and literature, that employ interpretive, non-quantitative methodologies to express the human condition in all of its diversity.  Emphasizes reading, critical thinking, and writing skills. Assesses Core Learning Outcomes 1, 2, 3."
HUM& 101B   ,Introduction to Humanities,-1,5.0,"(H) An interdisciplinary introduction to the Humanities as they raise questions of meaning, value, and significance and probe, transmit, and critique the experiences of humanity.  Also explores the Humanities as a primary vehicle of cultural memory.  The Humanities are those disciplines, such as history, art, music, philosophy, and literature, that employ interpretive, non-quantitative methodologies to express the human condition in all of its diversity.  Emphasizes reading, critical thinking, and writing skills. Assesses Core Learning Outcomes 1, 2, 3."
HUM& 101C   ,Introduction to Humanities,-1,5.0,"(H) An interdisciplinary introduction to the Humanities as they raise questions of meaning, value, and significance and probe, transmit, and critique the experiences of humanity.  Also explores the Humanities as a primary vehicle of cultural memory.  The Humanities are those disciplines, such as history, art, music, philosophy, and literature, that employ interpretive, non-quantitative methodologies to express the human condition in all of its diversity.  Emphasizes reading, critical thinking, and writing skills. Assesses Core Learning Outcomes 1, 2, 3."
HUMS 101CA  ,Introduction to Human Services,-1,3.0,"(TE) Survey of the historical and theoretical perspectives of human services. Includes investigation of contemporary issues and discussions of career and educational opportunities. Assesses Core Learning Outcomes 1, 2, 3, 4, 5."
IEP 051A   ,American Culture,-1,3.0,"This class is for non-native speakers of English who wish to develop familiarity with American culture.  This class is contextualized and integrates learning English as a Second Language with themes (including but not limited to the US college system, citizenship, contemporary issues in the US, and current events) that will be rotated quarterly and determined by student interest. *This course is only for students admitted through the International Programs office."
IEP 051B   ,American Culture,-1,3.0,"This class is for non-native speakers of English who wish to develop familiarity with American culture.  This class is contextualized and integrates learning English as a Second Language with themes (including but not limited to the US college system, citizenship, contemporary issues in the US, and current events) that will be rotated quarterly and determined by student interest. *This course is only for students admitted through the International Programs office."
IEP 051C   ,American Culture,-1,3.0,"This class is for non-native speakers of English who wish to develop familiarity with American culture.  This class is contextualized and integrates learning English as a Second Language with themes (including but not limited to the US college system, citizenship, contemporary issues in the US, and current events) that will be rotated quarterly and determined by student interest. *This course is only for students admitted through the International Programs office."
IEP 063A   ,Intensive Listening and Speaking 1,-1,3.0,"Designed to prepare non-native English speakers in gaining confidence with speaking and listening in a variety of situations with an emphasis on vocabulary and idiomatic expressions.  Only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 3."
IEP 065A   ,Intensive Listening and Speaking 2,-1,3.0,"Designed to prepare non-native English speakers to utilize speaking and listening in a variety of situations with an emphasis on vocabulary and idiomatic expressions with increased fluency and accuracy. Only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 2, 3."
IEP 065B   ,Intensive Listening and Speaking 2,-1,3.0,"Designed to prepare non-native English speakers to utilize speaking and listening in a variety of situations with an emphasis on vocabulary and idiomatic expressions with increased fluency and accuracy. Only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 2, 3."
IEP 073A   ,Intensive Grammar 1,-1,4.0,"Basic English grammar for non-native speakers with an emphasis on simple and progressive present, past, and future verb tenses, use of pronouns, singular, plural, and count nouns. Parts of speech, capitalization, and punctuation are also addressed. Only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 3."
IEP 075A   ,Intensive Grammar 2,-1,4.0,"Intermediate English grammar for non-native speakers with an emphasis on verb tenses, sentence structure, and error correction. Only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 3."
IEP 083A   ,Intensive Reading 1,-1,4.0,"Designed to improve academic reading skills for non-native speakers of English.  This class focuses on mastery of reading vital information for daily living skills in our community, using resources to build skills, and basic reading strategies. Only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 3."
IEP 085A   ,Intensive Reading 2,-1,4.0,"Designed to improve academic reading skills for non-native speakers of English.  This class focuses on using reading strategies for successful mastery of comprehension for academic reading, as well as improvement of critical thinking skills. Only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 2, 3."
IEP 085B   ,Intensive Reading 2,-1,4.0,"Designed to improve academic reading skills for non-native speakers of English.  This class focuses on using reading strategies for successful mastery of comprehension for academic reading, as well as improvement of critical thinking skills. Only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 2, 3."
IEP 093A   ,Intensive Writing 1,-1,4.0,"Academic writing skills for non-native speakers of English.  Basic writing skills for the successful mastery of complete simple sentences with correct punctuation, utilization of descriptive vocabulary, and the writing process. *This course is only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 3, 6."
IEP 095A   ,Intensive Writing 2,-1,4.0,"Development of academic writing skills for non-native speakers of English, including complete simple sentences and improvement towards creating compound and complex sentences within a well-structured basic paragraph. *This course is only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 3, 6."
IEP 095B   ,Intensive Writing 2,-1,4.0,"Development of academic writing skills for non-native speakers of English, including complete simple sentences and improvement towards creating compound and complex sentences within a well-structured basic paragraph. *This course is only for students admitted through the International Programs office. Assesses Core Learning Outcomes 1, 3, 6."
INFO 200NCA  ,Netbook Quarterly Rental,-1,0.0,Lenovo X131e netbook quarterly rental.  Windows 7 with Office 2010. Student login with ability to save to hard drive and network drive (when on campus). Use course item number to register online or at the Enrollment Services Office. There will be a non-credit netbook use fee of $20. After registering pick up netbook in the library starting the first Thursday of the quarter.
IT 101HY  ,Information Technology Foundations,-1,5.0,"Orientation to academic and career opportunities in the Information Technology field. Topics include computer terminology, hardware, operating systems, data management, security concepts and ethics. Students explore Information Technology career options and prepare for internships in the field. Each student creates a personal academic pathway. Learning resources and continuing education opportunities are introduced. This class offers the CompTIA IT Fundamentals industry certification. Assesses Core Learning Outcomes 1, 6. Lab fee: $45.55; Certification fee: $60."
IT 108HY  ,Operating Systems Fundamentals,-1,5.0,"Introductory course focusing on the fundamentals of computer operating systems and the user interface. This course includes hands-on experience in both Microsoft Windows and Linux, with a strong emphasis on the Windows operating system.  Operating system topics include: configuration, installation and upgrades, virtualization, application management, file management, device drivers, and maintenance tasks. Students passing the final exam for this course will receive a Microsoft MTA certification demonstrating competency in the Windows Operating System. Assesses Core Learning Outcome 6. Lab fee: $45.55; Certification fee: $60."
IT 111S   ,Networking Fundamentals,-1,5.0,"Introductory course focusing on the fundamentals of computer networking. This course includes hands-on experience in Windows networking.  Networking topics include: Network infrastructure, wireless, network hardware such as cabling, switches, and routers, and protocols, and TCP/IP tools. Students passing the final exam for this course will receive a Microsoft MTA certification demonstrating competency in the fundamentals of networking. Lab fee: $45.55; Certification fee: $60."
IT 117HY  ,CCNA 1: Introduction to Networking,-1,5.0,"This course introduces the architecture, structure, functions, components, and models of the Internet and other computer networks. The principles and structure of IP addressing and the fundamentals of Ethernet concepts, media, and operations are introduced. By the end of the course, students will understand the OSI Reference Model and will be able to build simple LANs, perform basic configurations for routers and switches, and implement IP addressing schemes. Lab fee: $45.55; Certification fee: $60."
IT 122S   ,CCNA 2: Networking Routing and Switching Essentials,-1,5.0,"Presents the concepts and configuration skills involved in designing, installing, and maintaining a Cisco switched Local Area Network (LAN).  Layers 1 and 2 of the OSI model will be emphasized.  Lab work will focus on using hubs and switches to create a segmented network.  Cisco Internet Operating System Command Line configurations will be used extensively. Lab fee: $45.55; Certification fee: $60."
IT 161S   ,Computer Hardware and Technical Support,-1,4.0,"This course covers the fundamentals of computing device hardware and technical support, in alignment with the CompTIA A+  220-901 industry certification objectives. Students receive hands-on experience with computer hardware assembly and repair including laptop and printer troubleshooting and Windows networking.  Students will also receive instruction on operational procedures, customer service, and documentation. Assesses Core Learning Outcomes 5, 6. Lab fee: $45.55; Certification fee: $60."
IT 162S   ,Computing Operation and Troubleshooting,-1,4.0,"This course covers computing operation and advanced troubleshooting of hardware and operating systems in alignment with the second of two CompTIA A+ industry certification exams. Students receive hands-on experience with operating system installation and configuration, computer security principles, and mobile device operation. Assesses Core Learning Outcomes 5, 6. Lab fee: $45.55; Certification fee: $60."
IT 217HY  ,CCNA 3: Scaling Networks,-1,5.0,"This course describes the architecture, components, and operations of routers and switches in larger and more complex networks. Students learn how to configure routers and switches for advanced functionality. By the end of this course, students will be able to configure and troubleshoot routers and switches and resolve common issues with OSPF, EIGRP, and STP in both IPv4 and IPv6 networks. Students will also develop the knowledge and skills needed to implement a WLAN in a small-to-medium network. Assesses Core Learning Outcomes 1, 2, 6. Lab fee: $45.55; Certification fee: $60."
