Course,Section,Credits,Start Time,End Time,Day,Location
3796 - ENGL& 102 Composition II,J   ,5.0,75,81,2,GWH 168
3796 - ENGL& 102 Composition II,J   ,5.0,75,81,3,GWH 168
3796 - ENGL& 102 Composition II,J   ,5.0,75,81,4,GWH 168
3800 - ENGL& 102 Composition II,S   ,5.0,103,116,2,GWH 266
3800 - ENGL& 102 Composition II,S   ,5.0,103,116,4,GWH 266
3828 - ENGL& 111 Introduction to Literature,A   ,5.0,54,60,1,GWH 278
3828 - ENGL& 111 Introduction to Literature,A   ,5.0,54,60,2,GWH 278
3828 - ENGL& 111 Introduction to Literature,A   ,5.0,54,60,3,GWH 278
3828 - ENGL& 111 Introduction to Literature,A   ,5.0,54,60,4,GWH 278
3874 - ENGL& 230 Technical Writing,HY  ,3.0,106,114,2,WHI 365
3876 - ENGL& 235 Tech Writing & Research,HY  ,5.0,106,114,2,WHI 365
3876 - ENGL& 235 Tech Writing & Research,HY  ,5.0,106,114,4,WHI 365
3492 - ENGR 101 College Success in Engineering and Computer Science,B   ,2.0,75,80,1,WHI 102
3494 - ENGR 101 College Success in Engineering and Computer Science,C   ,2.0,81,86,1,WHI 248
3496 - ENGR 101 College Success in Engineering and Computer Science,D   ,2.0,81,86,1,WHI 248
3500 - ENGR 111 Introduction to Engineering I: Modeling and Analysis,A   ,5.0,61,72,1,WHI 253
3500 - ENGR 111 Introduction to Engineering I: Modeling and Analysis,A   ,5.0,61,72,3,WHI 253
3500 - ENGR 111 Introduction to Engineering I: Modeling and Analysis,A   ,5.0,61,72,5,WHI 253
3502 - ENGR 111 Introduction to Engineering I: Modeling and Analysis,B   ,5.0,75,91,1,WHI 253
3502 - ENGR 111 Introduction to Engineering I: Modeling and Analysis,B   ,5.0,75,91,3,WHI 253
3504 - ENGR 111 Introduction to Engineering I: Modeling and Analysis,S   ,5.0,103,119,1,WHI 253
3504 - ENGR 111 Introduction to Engineering I: Modeling and Analysis,S   ,5.0,103,119,3,WHI 253
3510 - ENGR 121 Introduction to Engineering 2: Computing and Design,A   ,5.0,61,72,1,WHI 353
3510 - ENGR 121 Introduction to Engineering 2: Computing and Design,A   ,5.0,61,72,3,WHI 353
3510 - ENGR 121 Introduction to Engineering 2: Computing and Design,A   ,5.0,61,72,4,WHI 353
3512 - ENGR 121 Introduction to Engineering 2: Computing and Design,B   ,5.0,75,91,1,WHI 353
3512 - ENGR 121 Introduction to Engineering 2: Computing and Design,B   ,5.0,75,91,3,WHI 353
3516 - ENGR 201 Fundamentals of Materials Science,A   ,5.0,61,74,2,WHI 253
3516 - ENGR 201 Fundamentals of Materials Science,A   ,5.0,61,74,4,WHI 253
3517 - ENGR 201 Fundamentals of Materials Science,B   ,5.0,79,92,2,WHI 253
3517 - ENGR 201 Fundamentals of Materials Science,B   ,5.0,79,92,4,WHI 253
3518 - ENGR 202 Design of Logic Circuits,A   ,6.0,75,96,2,WHI 353
3518 - ENGR 202 Design of Logic Circuits,A   ,6.0,75,96,4,WHI 353
3532 - ENGR 220 Mechanics Breaking Lab,A   ,2.0,75,80,1,WHI 104
3548 - ENGR 298 Interdisciplinary Design Project,A   ,2.0,94,102,2,WHI 203
3548 - ENGR 298 Interdisciplinary Design Project,A   ,2.0,94,102,4,WHI 203
3506 - ENGR& 114 Engineering Graphics,A   ,4.0,49,60,1,SHK 226
3506 - ENGR& 114 Engineering Graphics,A   ,4.0,49,60,3,SHK 226
3506 - ENGR& 114 Engineering Graphics,A   ,4.0,49,60,4,SHK 226
3526 - ENGR& 214 Statics,HY2 ,5.0,61,72,1,WHI 365
3526 - ENGR& 214 Statics,HY2 ,5.0,61,72,3,WHI 365
3528 - ENGR& 215 Dynamics,A   ,5.0,52,60,1,WHI 365
3528 - ENGR& 215 Dynamics,A   ,5.0,52,60,3,WHI 365
3528 - ENGR& 215 Dynamics,A   ,5.0,52,60,5,WHI 365
3534 - ENGR& 224 Thermodynamics,A   ,5.0,61,74,2,WHI 365
3534 - ENGR& 224 Thermodynamics,A   ,5.0,61,74,4,WHI 365
3536 - ENGR& 224 Thermodynamics,B   ,5.0,79,92,2,WHI 365
3536 - ENGR& 224 Thermodynamics,B   ,5.0,79,92,4,WHI 365
3538 - ENGR& 225 Mechanics of Materials,S   ,5.0,97,110,2,WHI 253
3538 - ENGR& 225 Mechanics of Materials,S   ,5.0,97,110,4,WHI 253
3950 - ENVS& 100 Survey of Environmental Science: Sustaining Our Earth,HY  ,5.0,81,86,1,SHK 232
3950 - ENVS& 100 Survey of Environmental Science: Sustaining Our Earth,HY  ,5.0,81,86,2,SHK 232
3950 - ENVS& 100 Survey of Environmental Science: Sustaining Our Earth,HY  ,5.0,81,86,3,SHK 232
3950 - ENVS& 100 Survey of Environmental Science: Sustaining Our Earth,HY  ,5.0,81,86,4,SHK 232
4210 - FIRE 100 Firefighter Academy,S   ,22.5,109,136,2,OFF OFF
4210 - FIRE 100 Firefighter Academy,S   ,22.5,109,136,3,OFF OFF
4210 - FIRE 100 Firefighter Academy,S   ,22.5,109,136,4,OFF OFF
4262 - FRCH& 121 French I,A   ,5.0,54,60,1,GWH 386
4262 - FRCH& 121 French I,A   ,5.0,54,60,2,GWH 386
4262 - FRCH& 121 French I,A   ,5.0,54,60,3,GWH 386
4262 - FRCH& 121 French I,A   ,5.0,54,60,4,GWH 386
4502 - GEOG 101 Introduction to Geography,A   ,5.0,68,74,1,GWH 384
4502 - GEOG 101 Introduction to Geography,A   ,5.0,68,74,2,GWH 384
4502 - GEOG 101 Introduction to Geography,A   ,5.0,68,74,3,GWH 384
4502 - GEOG 101 Introduction to Geography,A   ,5.0,68,74,4,GWH 384
4509 - GEOG 201D Cultural Geography,A   ,5.0,61,67,1,GWH 384
4509 - GEOG 201D Cultural Geography,A   ,5.0,61,67,2,GWH 384
4509 - GEOG 201D Cultural Geography,A   ,5.0,61,67,3,GWH 384
4509 - GEOG 201D Cultural Geography,A   ,5.0,61,67,4,GWH 384
4510 - GEOG 205 Physical Geography,A   ,5.0,49,60,1,GWH 384
4510 - GEOG 205 Physical Geography,A   ,5.0,49,60,3,GWH 384
4562 - GEOL& 110 Environmental Geology,A   ,5.0,61,72,1,WHI 248
4562 - GEOL& 110 Environmental Geology,A   ,5.0,61,72,3,WHI 248
4620 - GERM& 121 German I,A   ,5.0,54,60,1,GWH 274
4620 - GERM& 121 German I,A   ,5.0,54,60,2,GWH 274
4620 - GERM& 121 German I,A   ,5.0,54,60,3,GWH 274
4620 - GERM& 121 German I,A   ,5.0,54,60,4,GWH 274
4622 - GERM& 121 German I,B   ,5.0,61,67,1,GWH 274
4622 - GERM& 121 German I,B   ,5.0,61,67,2,GWH 274
4622 - GERM& 121 German I,B   ,5.0,61,67,3,GWH 274
4622 - GERM& 121 German I,B   ,5.0,61,67,4,GWH 274
4690 - GRAPH 110 Foundations of Graphic Design,A   ,5.0,61,72,1,WHI 355
4690 - GRAPH 110 Foundations of Graphic Design,A   ,5.0,61,72,3,WHI 355
4690 - GRAPH 110 Foundations of Graphic Design,A   ,5.0,61,72,5,WHI 355
4692 - GRAPH 110 Foundations of Graphic Design,S   ,5.0,103,120,2,WHI 354
4692 - GRAPH 110 Foundations of Graphic Design,S   ,5.0,103,120,4,WHI 354
4697 - GRAPH 130 Beginning Web Pages,A   ,5.0,82,99,2,WHI 355
4697 - GRAPH 130 Beginning Web Pages,A   ,5.0,82,99,4,WHI 355
4700 - GRAPH 201 Graphic Design I,A   ,5.0,61,78,1,WHI 354
4700 - GRAPH 201 Graphic Design I,A   ,5.0,61,78,3,WHI 354
4708 - GRAPH 231 Advanced Typography,A   ,5.0,82,99,1,WHI 354
4708 - GRAPH 231 Advanced Typography,A   ,5.0,82,99,3,WHI 354
4710 - GRAPH 240 Graphic Design For The Web,HY  ,5.0,49,60,1,WHI 355
4710 - GRAPH 240 Graphic Design For The Web,HY  ,5.0,49,60,3,WHI 355
4643 - GS 101D Introduction to Global Studies,A   ,5.0,68,74,1,GWH 274
4643 - GS 101D Introduction to Global Studies,A   ,5.0,68,74,2,GWH 274
4643 - GS 101D Introduction to Global Studies,A   ,5.0,68,74,3,GWH 274
4643 - GS 101D Introduction to Global Studies,A   ,5.0,68,74,4,GWH 274
4646 - GS 105D Global Issues Through Film,A   ,5.0,75,81,1,GWH 274
4646 - GS 105D Global Issues Through Film,A   ,5.0,75,81,2,GWH 274
4646 - GS 105D Global Issues Through Film,A   ,5.0,75,81,3,GWH 274
4646 - GS 105D Global Issues Through Film,A   ,5.0,75,81,4,GWH 274
4940 - H DEV 110 Career and Life Planning,A   ,3.0,49,58,1,GWH 364
4940 - H DEV 110 Career and Life Planning,A   ,3.0,49,58,3,GWH 364
4937 - H DEV 110 Career and Life Planning,HY1 ,3.0,77,88,3,GWH 386
4957 - H DEV 155 Human Relations in the Workplace,A   ,3.0,82,97,2,GWH 286
4954 - H DEV 155 Human Relations in the Workplace,HY1 ,3.0,89,100,4,GWH 376
4810 - HIST 103D World Civilization,A   ,5.0,68,74,1,GWH 380
4810 - HIST 103D World Civilization,A   ,5.0,68,74,2,GWH 380
4810 - HIST 103D World Civilization,A   ,5.0,68,74,3,GWH 380
4810 - HIST 103D World Civilization,A   ,5.0,68,74,4,GWH 380
4812 - HIST 111 Western Civilization to 1648,A   ,5.0,61,67,1,GWH 380
4812 - HIST 111 Western Civilization to 1648,A   ,5.0,61,67,2,GWH 380
4812 - HIST 111 Western Civilization to 1648,A   ,5.0,61,67,3,GWH 380
4812 - HIST 111 Western Civilization to 1648,A   ,5.0,61,67,4,GWH 380
4833 - HIST& 146 US History I,MO  ,5.0,63,76,2,TYE 301
4833 - HIST& 146 US History I,MO  ,5.0,63,76,4,TYE 301
4848 - HIST& 214 Pacific Northwest History,A   ,5.0,61,74,2,GWH 278
4848 - HIST& 214 Pacific Northwest History,A   ,5.0,61,74,4,GWH 278
4740 - HLTH 080 HIV/AIDS Training,A   ,0.7,75,99,4,LBH 207
4746 - HLTH 100 Medical Terminology,A   ,5.0,61,74,2,LBH 106
4746 - HLTH 100 Medical Terminology,A   ,5.0,61,74,4,LBH 106
4754 - HLTH 100 Medical Terminology,S   ,5.0,103,116,1,LBH 207
4754 - HLTH 100 Medical Terminology,S   ,5.0,103,116,3,LBH 207
4756 - HLTH 102 Applied A & P,HY  ,5.0,61,72,1,LBH 207
4756 - HLTH 102 Applied A & P,HY  ,5.0,61,72,3,LBH 207
4762 - HLTH 104 Critical Inquiry in Healthcare,A   ,3.0,75,80,1,LBH 207
4762 - HLTH 104 Critical Inquiry in Healthcare,A   ,3.0,75,80,3,LBH 207
4762 - HLTH 104 Critical Inquiry in Healthcare,A   ,3.0,75,80,5,LBH 207
4766 - HLTH 106 Administrative Skills - Office Management,HY  ,5.0,89,101,2,LBH 106
4768 - HLTH 108 Administrative Skills - Practice Finances,HY  ,4.0,89,101,4,LBH 106
4770 - HLTH 130 Disease and Pathology,HY  ,5.0,95,100,1,LBH 207
4770 - HLTH 130 Disease and Pathology,HY  ,5.0,95,100,3,LBH 207
4770 - HLTH 130 Disease and Pathology,HY  ,5.0,95,100,5,LBH 207
4784 - HLTH 210 Principles of Pharmacology,HY  ,4.0,89,94,1,LBH 209
4784 - HLTH 210 Principles of Pharmacology,HY  ,4.0,89,94,3,LBH 209
4784 - HLTH 210 Principles of Pharmacology,HY  ,4.0,89,94,5,LBH 209
4786 - HLTH 211 Medication Administration,A   ,4.0,61,72,5,LBH 209
4788 - HLTH 212 Principles of Phlebotomy,A   ,4.0,89,94,2,LBH 209
4790 - HLTH 213 Introduction to Electronic Medical Records,HY  ,2.0,55,60,5,LBH 106
4796 - HLTH 220 Phlebotomy Technician Training,A   ,4.0,49,60,1,LBH 210
4796 - HLTH 220 Phlebotomy Technician Training,A   ,4.0,49,60,3,LBH 210
4796 - HLTH 220 Phlebotomy Technician Training,A   ,4.0,49,60,5,LBH 210
0603 - HSC 091 Elem/Inter Algebra Part1,HSC ,5.0,110,123,1,MON 209
0603 - HSC 091 Elem/Inter Algebra Part1,HSC ,5.0,110,123,3,MON 209
4996 - HUM 247D Introduction to World Religions,HY  ,5.0,75,84,2,GWH 280
4996 - HUM 247D Introduction to World Religions,HY  ,5.0,75,84,4,GWH 280
4982 - HUM& 101 Introduction to Humanities,A   ,5.0,75,81,1,GWH 382
4982 - HUM& 101 Introduction to Humanities,A   ,5.0,75,81,2,GWH 382
4982 - HUM& 101 Introduction to Humanities,A   ,5.0,75,81,3,GWH 382
4982 - HUM& 101 Introduction to Humanities,A   ,5.0,75,81,4,GWH 382
4984 - HUM& 101 Introduction to Humanities,B   ,5.0,75,81,1,GWH 386
4984 - HUM& 101 Introduction to Humanities,B   ,5.0,75,81,2,GWH 386
4984 - HUM& 101 Introduction to Humanities,B   ,5.0,75,81,3,GWH 386
4984 - HUM& 101 Introduction to Humanities,B   ,5.0,75,81,4,GWH 386
4986 - HUM& 101 Introduction to Humanities,C   ,5.0,75,81,1,GWH 388
4986 - HUM& 101 Introduction to Humanities,C   ,5.0,75,81,2,GWH 388
4986 - HUM& 101 Introduction to Humanities,C   ,5.0,75,81,3,GWH 388
4986 - HUM& 101 Introduction to Humanities,C   ,5.0,75,81,4,GWH 388
4974 - HUMS 101 Introduction to Human Services,CA  ,3.0,75,84,2,GWH 366
4974 - HUMS 101 Introduction to Human Services,CA  ,3.0,75,84,4,GWH 366
0290 - IEP 051 American Culture,A   ,3.0,86,94,2,BAK 202
0290 - IEP 051 American Culture,A   ,3.0,86,94,4,BAK 202
0292 - IEP 051 American Culture,B   ,3.0,86,94,1,BAK 113
0292 - IEP 051 American Culture,B   ,3.0,86,94,3,BAK 113
0298 - IEP 051 American Culture,C   ,3.0,86,94,2,MON 212
0298 - IEP 051 American Culture,C   ,3.0,86,94,4,MON 212
0300 - IEP 063 Intensive Listening and Speaking 1,A   ,3.0,61,69,1,BAK 102
0300 - IEP 063 Intensive Listening and Speaking 1,A   ,3.0,61,69,3,BAK 102
0310 - IEP 065 Intensive Listening and Speaking 2,A   ,3.0,61,69,1,BAK 202
0310 - IEP 065 Intensive Listening and Speaking 2,A   ,3.0,61,69,3,BAK 202
0312 - IEP 065 Intensive Listening and Speaking 2,B   ,3.0,61,69,2,BAK 202
0312 - IEP 065 Intensive Listening and Speaking 2,B   ,3.0,61,69,4,BAK 202
0320 - IEP 073 Intensive Grammar 1,A   ,4.0,54,59,1,BAK 202
0320 - IEP 073 Intensive Grammar 1,A   ,4.0,54,59,2,BAK 202
0320 - IEP 073 Intensive Grammar 1,A   ,4.0,54,59,3,BAK 202
0320 - IEP 073 Intensive Grammar 1,A   ,4.0,54,59,4,BAK 202
0330 - IEP 075 Intensive Grammar 2,A   ,4.0,54,59,1,RAI 202
0330 - IEP 075 Intensive Grammar 2,A   ,4.0,54,59,2,RAI 202
0330 - IEP 075 Intensive Grammar 2,A   ,4.0,54,59,3,RAI 202
0330 - IEP 075 Intensive Grammar 2,A   ,4.0,54,59,4,RAI 202
0340 - IEP 083 Intensive Reading 1,A   ,4.0,75,85,1,BAK 205
0340 - IEP 083 Intensive Reading 1,A   ,4.0,75,85,3,BAK 205
0350 - IEP 085 Intensive Reading 2,A   ,4.0,75,85,1,BAK 202
0350 - IEP 085 Intensive Reading 2,A   ,4.0,75,85,3,BAK 202
0352 - IEP 085 Intensive Reading 2,B   ,4.0,75,85,2,BAK 205
0352 - IEP 085 Intensive Reading 2,B   ,4.0,75,85,4,BAK 205
0362 - IEP 093 Intensive Writing 1,A   ,4.0,75,85,2,MON 110
0362 - IEP 093 Intensive Writing 1,A   ,4.0,75,85,4,MON 110
0370 - IEP 095 Intensive Writing 2,A   ,4.0,75,85,1,BAK 206
0370 - IEP 095 Intensive Writing 2,A   ,4.0,75,85,3,BAK 206
0372 - IEP 095 Intensive Writing 2,B   ,4.0,75,85,2,BAK 206
0372 - IEP 095 Intensive Writing 2,B   ,4.0,75,85,4,BAK 206
5120 - IT 101 Information Technology Foundations,HY  ,5.0,89,102,1,SHK 230
5120 - IT 101 Information Technology Foundations,HY  ,5.0,89,102,3,SHK 230
5123 - IT 108 Operating Systems Fundamentals,HY  ,5.0,116,130,2,SHK 230
5123 - IT 108 Operating Systems Fundamentals,HY  ,5.0,116,130,4,SHK 230
5124 - IT 111 Networking Fundamentals,S   ,5.0,103,116,1,SHK 230
5124 - IT 111 Networking Fundamentals,S   ,5.0,103,116,3,SHK 230
5125 - IT 117 CCNA 1: Introduction to Networking,HY  ,5.0,103,116,1,SHK 228
5125 - IT 117 CCNA 1: Introduction to Networking,HY  ,5.0,103,116,3,SHK 228
5128 - IT 122 CCNA 2: Networking Routing and Switching Essentials,S   ,5.0,116,130,1,SHK 228
5128 - IT 122 CCNA 2: Networking Routing and Switching Essentials,S   ,5.0,116,130,3,SHK 228
5131 - IT 161 Computer Hardware and Technical Support,S   ,4.0,116,127,1,SHK 130
5131 - IT 161 Computer Hardware and Technical Support,S   ,4.0,116,127,3,SHK 130
5133 - IT 162 Computing Operation and Troubleshooting,S   ,4.0,103,113,2,SHK 230
5133 - IT 162 Computing Operation and Troubleshooting,S   ,4.0,103,113,4,SHK 230
5138 - IT 217 CCNA 3: Scaling Networks,HY  ,5.0,103,116,1,SHK 228
5138 - IT 217 CCNA 3: Scaling Networks,HY  ,5.0,103,116,3,SHK 228
5142 - IT 222 CCNA 4: Connecting Networks,HY  ,5.0,116,130,1,SHK 228
5142 - IT 222 CCNA 4: Connecting Networks,HY  ,5.0,116,130,3,SHK 228
5144 - IT 224 Server Administration Fundamentals,S   ,5.0,117,130,2,SHK 130
5144 - IT 224 Server Administration Fundamentals,S   ,5.0,117,130,4,SHK 130
5146 - IT 228 Information Security Fundamentals,S   ,5.0,103,116,2,SHK 130
5146 - IT 228 Information Security Fundamentals,S   ,5.0,103,116,4,SHK 130
5147 - IT 240 Linux Systems Administration,S   ,5.0,103,116,2,SHK K130
5147 - IT 240 Linux Systems Administration,S   ,5.0,103,116,4,SHK K130
5230 - JAPN& 121 Japanese I,A   ,5.0,54,60,1,NBI 101
5230 - JAPN& 121 Japanese I,A   ,5.0,54,60,2,NBI 101
5230 - JAPN& 121 Japanese I,A   ,5.0,54,60,3,NBI 101
5230 - JAPN& 121 Japanese I,A   ,5.0,54,60,4,NBI 101
5232 - JAPN& 121 Japanese I,B   ,5.0,61,67,1,NBI 101
5232 - JAPN& 121 Japanese I,B   ,5.0,61,67,2,NBI 101
5232 - JAPN& 121 Japanese I,B   ,5.0,61,67,3,NBI 101
5232 - JAPN& 121 Japanese I,B   ,5.0,61,67,4,NBI 101
5234 - JAPN& 121 Japanese I,C   ,5.0,75,81,1,NBI 101
5234 - JAPN& 121 Japanese I,C   ,5.0,75,81,2,NBI 101
5234 - JAPN& 121 Japanese I,C   ,5.0,75,81,3,NBI 101
5234 - JAPN& 121 Japanese I,C   ,5.0,75,81,4,NBI 101
5236 - JAPN& 121 Japanese I,S   ,5.0,103,116,2,NBI 101
5236 - JAPN& 121 Japanese I,S   ,5.0,103,116,4,NBI 101
5238 - JAPN& 122 Japanese II,A   ,5.0,68,74,1,NBI 101
5238 - JAPN& 122 Japanese II,A   ,5.0,68,74,2,NBI 101
5238 - JAPN& 122 Japanese II,A   ,5.0,68,74,3,NBI 101
5238 - JAPN& 122 Japanese II,A   ,5.0,68,74,4,NBI 101
5240 - JAPN& 221 Japanese IV,A   ,5.0,61,67,1,GWH 264
5240 - JAPN& 221 Japanese IV,A   ,5.0,61,67,2,GWH 264
5240 - JAPN& 221 Japanese IV,A   ,5.0,61,67,3,GWH 264
5240 - JAPN& 221 Japanese IV,A   ,5.0,61,67,4,GWH 264
5310 - JOURN 101 Introduction to Journalism,HY  ,5.0,61,72,2,WHI 264
5310 - JOURN 101 Introduction to Journalism,HY  ,5.0,61,72,4,WHI 264
5330 - JOURN 170 Student News Media,  A ,3.0,82,90,1,WHI 265
5330 - JOURN 170 Student News Media,  A ,3.0,82,90,3,WHI 265
5680 - MATH 078 Review of Arithmetic and Algebra,A   ,2.0,54,60,1,RAI 349
5680 - MATH 078 Review of Arithmetic and Algebra,A   ,2.0,54,60,2,RAI 349
5680 - MATH 078 Review of Arithmetic and Algebra,A   ,2.0,54,60,3,RAI 349
5680 - MATH 078 Review of Arithmetic and Algebra,A   ,2.0,54,60,4,RAI 349
5682 - MATH 078 Review of Arithmetic and Algebra,B   ,2.0,61,67,1,RAI 349
5682 - MATH 078 Review of Arithmetic and Algebra,B   ,2.0,61,67,2,RAI 349
5682 - MATH 078 Review of Arithmetic and Algebra,B   ,2.0,61,67,3,RAI 349
5682 - MATH 078 Review of Arithmetic and Algebra,B   ,2.0,61,67,4,RAI 349
5684 - MATH 078 Review of Arithmetic and Algebra,C   ,2.0,68,74,1,RAI 349
5684 - MATH 078 Review of Arithmetic and Algebra,C   ,2.0,68,74,2,RAI 349
5684 - MATH 078 Review of Arithmetic and Algebra,C   ,2.0,68,74,3,RAI 349
5684 - MATH 078 Review of Arithmetic and Algebra,C   ,2.0,68,74,4,RAI 349
5686 - MATH 078 Review of Arithmetic and Algebra,D   ,2.0,75,81,1,RAI 349
5686 - MATH 078 Review of Arithmetic and Algebra,D   ,2.0,75,81,2,RAI 349
5686 - MATH 078 Review of Arithmetic and Algebra,D   ,2.0,75,81,3,RAI 349
5686 - MATH 078 Review of Arithmetic and Algebra,D   ,2.0,75,81,4,RAI 349
5688 - MATH 078 Review of Arithmetic and Algebra,E   ,2.0,54,67,1,RAI 351
5688 - MATH 078 Review of Arithmetic and Algebra,E   ,2.0,54,67,3,RAI 351
5698 - MATH 078 Review of Arithmetic and Algebra,S   ,2.0,103,116,1,RAI 349
5698 - MATH 078 Review of Arithmetic and Algebra,S   ,2.0,103,116,3,RAI 349
5700 - MATH 079 Self-Paced Arithmetic and Algebra,A   ,5.0,54,60,1,RAI 349
5700 - MATH 079 Self-Paced Arithmetic and Algebra,A   ,5.0,54,60,2,RAI 349
5700 - MATH 079 Self-Paced Arithmetic and Algebra,A   ,5.0,54,60,3,RAI 349
5700 - MATH 079 Self-Paced Arithmetic and Algebra,A   ,5.0,54,60,4,RAI 349
5702 - MATH 079 Self-Paced Arithmetic and Algebra,B   ,5.0,61,67,1,RAI 349
5702 - MATH 079 Self-Paced Arithmetic and Algebra,B   ,5.0,61,67,2,RAI 349
